datetime,from_institution,to_institution,amount,transaction_type
2018-09-17 15:36:00,INST0130,INST0224,8.18,settlement
2018-09-17 19:53:00,INST0431,INST0472,4.22,derivative
2018-09-17 22:40:00,INST0338,INST0161,0.82,settlement
2018-09-17 22:42:00,INST0293,INST0446,15.15,settlement
2018-09-17 13:23:00,INST0106,INST0301,8.7,collateral
2018-09-17 09:08:00,INST0258,INST0180,7.35,payment
2018-09-17 01:26:00,INST0006,INST0433,30.34,collateral
2018-09-17 12:27:00,INST0488,INST0342,9.23,settlement
2018-09-17 20:10:00,INST0022,INST0250,26.54,payment
2018-09-17 21:35:00,INST0443,INST0344,4.15,repo
2018-09-17 06:31:00,INST0370,INST0445,20.79,payment
2018-09-17 13:02:00,INST0334,INST0013,2.17,settlement
2018-09-17 13:13:00,INST0188,INST0131,7.41,collateral
2018-09-17 07:15:00,INST0170,INST0199,21.55,repo
2018-09-17 10:26:00,INST0410,INST0343,16.86,derivative
2018-09-17 06:46:00,INST0029,INST0212,1.29,collateral
2018-09-17 23:12:00,INST0209,INST0293,2.37,settlement
2018-09-17 02:46:00,INST0459,INST0053,112.23,derivative
2018-09-17 21:58:00,INST0120,INST0045,8.93,payment
2018-09-17 23:56:00,INST0279,INST0462,23.43,payment
2018-09-17 01:23:00,INST0461,INST0431,9.33,settlement
2018-09-17 11:49:00,INST0269,INST0060,7.1,collateral
2018-09-17 09:22:00,INST0352,INST0409,12.8,repo
2018-09-17 11:24:00,INST0197,INST0362,11.28,payment
2018-09-17 21:19:00,INST0250,INST0019,7.19,repo
2018-09-17 21:56:00,INST0333,INST0478,2.01,collateral
2018-09-17 16:26:00,INST0003,INST0397,13.18,repo
2018-09-17 17:29:00,INST0069,INST0453,33.33,settlement
2018-09-17 10:22:00,INST0004,INST0046,2.24,payment
2018-09-17 22:28:00,INST0164,INST0337,9.76,settlement
2018-09-17 19:51:00,INST0442,INST0370,4.76,payment
2018-09-17 17:45:00,INST0122,INST0226,9.1,repo
2018-09-17 20:50:00,INST0338,INST0335,23.25,derivative
2018-09-17 05:43:00,INST0296,INST0077,127.23,repo
2018-09-17 20:19:00,INST0098,INST0105,0.68,collateral
2018-09-17 13:01:00,INST0311,INST0255,20.06,payment
2018-09-17 01:17:00,INST0424,INST0015,12.69,settlement
2018-09-17 14:32:00,INST0165,INST0084,29.95,repo
2018-09-17 16:12:00,INST0449,INST0448,5.8,payment
2018-09-17 19:37:00,INST0141,INST0106,60.49,repo
2018-09-17 01:07:00,INST0477,INST0246,28.45,derivative
2018-09-17 07:16:00,INST0019,INST0457,19.4,derivative
2018-09-17 14:51:00,INST0426,INST0386,8.46,collateral
2018-09-17 13:53:00,INST0412,INST0466,2.42,settlement
2018-09-17 22:15:00,INST0245,INST0211,1.49,collateral
2018-09-17 19:57:00,INST0222,INST0388,0.28,derivative
2018-09-17 14:53:00,INST0176,INST0372,2.06,collateral
2018-09-17 18:18:00,INST0485,INST0247,21.03,derivative
2018-09-17 13:48:00,INST0457,INST0298,13.23,payment
2018-09-17 20:20:00,INST0461,INST0037,3.01,repo
2018-09-17 13:08:00,INST0102,INST0489,59.12,collateral
2018-09-17 15:05:00,INST0326,INST0150,87.88,derivative
2018-09-17 16:24:00,INST0016,INST0195,3.13,derivative
2018-09-17 14:55:00,INST0363,INST0177,1.45,derivative
2018-09-17 05:11:00,INST0409,INST0289,3.39,collateral
2018-09-17 11:30:00,INST0252,INST0011,206.61,payment
2018-09-17 21:49:00,INST0478,INST0196,34.89,repo
2018-09-17 03:01:00,INST0176,INST0207,81.81,repo
2018-09-17 05:50:00,INST0339,INST0296,146.84,settlement
2018-09-17 23:43:00,INST0494,INST0493,4.42,collateral
2018-09-17 08:31:00,INST0107,INST0402,2.51,collateral
2018-09-17 17:03:00,INST0123,INST0002,6.97,collateral
2018-09-17 12:46:00,INST0109,INST0500,5.85,payment
2018-09-17 07:33:00,INST0407,INST0340,21.26,repo
2018-09-17 02:01:00,INST0163,INST0248,1.44,payment
2018-09-17 07:48:00,INST0138,INST0492,36.37,collateral
2018-09-17 02:08:00,INST0415,INST0062,6.51,payment
2018-09-17 01:20:00,INST0131,INST0402,3.27,derivative
2018-09-17 16:49:00,INST0226,INST0052,11.61,payment
2018-09-17 07:26:00,INST0444,INST0173,2.74,collateral
2018-09-17 12:19:00,INST0422,INST0211,2.41,derivative
2018-09-17 07:34:00,INST0494,INST0220,0.89,collateral
2018-09-17 02:09:00,INST0312,INST0473,22.67,derivative
2018-09-17 23:51:00,INST0454,INST0103,0.68,derivative
2018-09-17 04:24:00,INST0095,INST0345,46.54,payment
2018-09-17 06:01:00,INST0452,INST0160,17.61,collateral
2018-09-17 14:30:00,INST0277,INST0021,30.61,collateral
2018-09-17 19:56:00,INST0418,INST0112,21.09,settlement
2018-09-17 23:43:00,INST0028,INST0368,44.52,collateral
2018-09-17 08:28:00,INST0198,INST0045,2.33,collateral
2018-09-17 01:53:00,INST0440,INST0189,12.56,collateral
2018-09-17 14:11:00,INST0271,INST0275,2.61,derivative
2018-09-17 15:54:00,INST0058,INST0477,14.89,collateral
2018-09-17 22:09:00,INST0150,INST0245,1.89,repo
2018-09-17 05:43:00,INST0309,INST0469,13.11,payment
2018-09-17 17:58:00,INST0082,INST0335,2.16,repo
2018-09-17 07:01:00,INST0493,INST0061,19.54,derivative
2018-09-17 19:59:00,INST0064,INST0062,3.86,repo
2018-09-17 01:40:00,INST0024,INST0040,0.36,repo
2018-09-17 11:29:00,INST0168,INST0190,0.84,collateral
2018-09-17 01:02:00,INST0167,INST0237,7.77,payment
2018-09-17 01:15:00,INST0389,INST0119,4.73,derivative
2018-09-17 13:30:00,INST0371,INST0214,16.25,collateral
2018-09-17 22:25:00,INST0004,INST0401,21.28,derivative
2018-09-17 06:04:00,INST0142,INST0047,0.88,settlement
2018-09-17 04:54:00,INST0269,INST0217,5.87,collateral
2018-09-17 21:51:00,INST0138,INST0117,0.35,repo
2018-09-17 02:01:00,INST0443,INST0158,0.87,repo
2018-09-17 08:16:00,INST0002,INST0352,19.57,derivative
2018-09-17 20:19:00,INST0022,INST0310,51.11,payment
2018-09-17 03:27:00,INST0134,INST0058,2.28,payment
2018-09-17 07:52:00,INST0478,INST0268,5.92,derivative
2018-09-17 16:21:00,INST0387,INST0029,30.97,collateral
2018-09-17 18:39:00,INST0275,INST0166,2.12,derivative
2018-09-17 09:05:00,INST0477,INST0151,282.36,payment
2018-09-17 08:26:00,INST0342,INST0186,4.3,derivative
2018-09-17 18:39:00,INST0068,INST0280,1.96,settlement
2018-09-17 06:28:00,INST0440,INST0018,3.26,collateral
2018-09-17 00:22:00,INST0096,INST0220,12.32,settlement
2018-09-17 20:59:00,INST0050,INST0500,2.91,collateral
2018-09-17 08:08:00,INST0083,INST0410,2.98,collateral
2018-09-17 06:39:00,INST0481,INST0223,4.05,collateral
2018-09-17 04:48:00,INST0337,INST0297,6.78,collateral
2018-09-17 23:17:00,INST0260,INST0061,7.62,payment
2018-09-17 06:01:00,INST0189,INST0418,11.09,collateral
2018-09-17 12:04:00,INST0342,INST0288,8.14,payment
2018-09-17 18:58:00,INST0072,INST0444,175.58,derivative
2018-09-17 13:22:00,INST0280,INST0285,13.13,collateral
2018-09-17 16:07:00,INST0290,INST0196,0.9,collateral
2018-09-17 00:41:00,INST0219,INST0467,6.91,collateral
2018-09-17 10:00:00,INST0472,INST0059,8.44,collateral
2018-09-17 13:08:00,INST0060,INST0355,6.53,derivative
2018-09-17 03:27:00,INST0106,INST0349,4.09,settlement
2018-09-17 09:36:00,INST0315,INST0233,2.1,derivative
2018-09-17 20:27:00,INST0404,INST0424,3.91,settlement
2018-09-17 17:27:00,INST0363,INST0229,3.03,repo
2018-09-17 04:23:00,INST0049,INST0101,0.56,payment
2018-09-17 13:18:00,INST0442,INST0012,0.23,derivative
2018-09-17 00:35:00,INST0119,INST0273,24.83,settlement
2018-09-17 21:25:00,INST0372,INST0189,42.83,settlement
2018-09-17 23:23:00,INST0395,INST0138,4.1,settlement
2018-09-17 00:06:00,INST0217,INST0495,40.84,settlement
2018-09-17 05:19:00,INST0237,INST0311,2.08,repo
2018-09-17 15:27:00,INST0129,INST0046,3.99,collateral
2018-09-17 23:18:00,INST0233,INST0374,21.65,collateral
2018-09-17 02:36:00,INST0494,INST0166,75.01,settlement
2018-09-17 04:32:00,INST0212,INST0275,0.3,repo
2018-09-17 16:10:00,INST0303,INST0258,77.6,payment
2018-09-17 09:14:00,INST0271,INST0362,0.98,repo
2018-09-17 13:13:00,INST0008,INST0450,9.17,payment
2018-09-17 21:43:00,INST0069,INST0369,9.56,derivative
2018-09-17 04:22:00,INST0117,INST0449,1.33,collateral
2018-09-17 06:26:00,INST0402,INST0287,0.28,payment
2018-09-17 02:11:00,INST0247,INST0192,1.71,settlement
2018-09-17 00:57:00,INST0345,INST0145,288.88,payment
2018-09-17 05:01:00,INST0035,INST0009,156.11,payment
2018-09-17 11:15:00,INST0422,INST0067,5.02,repo
2018-09-17 15:53:00,INST0354,INST0321,3.64,payment
2018-09-17 15:13:00,INST0286,INST0258,13.19,payment
2018-09-17 01:08:00,INST0054,INST0214,20.07,payment
2018-09-17 06:45:00,INST0478,INST0242,5.89,payment
2018-09-17 22:21:00,INST0235,INST0289,15.46,settlement
2018-09-17 20:57:00,INST0396,INST0102,90.12,repo
2018-09-17 04:33:00,INST0496,INST0418,1.05,payment
2018-09-17 18:09:00,INST0008,INST0391,17.6,payment
2018-09-17 18:09:00,INST0004,INST0228,4.68,repo
2018-09-17 22:49:00,INST0500,INST0172,6.52,settlement
2018-09-17 00:47:00,INST0188,INST0220,2.11,collateral
2018-09-17 03:01:00,INST0429,INST0478,0.7,derivative
2018-09-17 17:00:00,INST0103,INST0206,4.11,derivative
2018-09-17 10:39:00,INST0286,INST0259,6.45,settlement
2018-09-17 03:32:00,INST0179,INST0052,0.14,repo
2018-09-17 01:03:00,INST0110,INST0090,0.63,settlement
2018-09-17 00:42:00,INST0414,INST0136,4.07,payment
2018-09-17 05:00:00,INST0435,INST0098,65.35,settlement
2018-09-17 06:46:00,INST0437,INST0215,49.12,settlement
2018-09-17 00:32:00,INST0252,INST0068,1.66,collateral
2018-09-17 22:36:00,INST0205,INST0483,123.86,derivative
2018-09-17 15:24:00,INST0324,INST0339,22.89,payment
2018-09-17 10:41:00,INST0203,INST0150,1.59,repo
2018-09-17 07:52:00,INST0152,INST0077,33.52,derivative
2018-09-17 04:12:00,INST0354,INST0299,11.23,derivative
2018-09-17 04:09:00,INST0043,INST0394,1.56,payment
2018-09-17 20:55:00,INST0444,INST0463,2.46,collateral
2018-09-17 21:50:00,INST0088,INST0176,3.28,derivative
2018-09-17 21:52:00,INST0323,INST0114,8.34,derivative
2018-09-17 22:32:00,INST0433,INST0084,12.62,repo
2018-09-17 09:54:00,INST0358,INST0164,1.62,repo
2018-09-17 00:38:00,INST0293,INST0298,17.58,payment
2018-09-17 23:46:00,INST0465,INST0230,0.63,payment
2018-09-17 12:43:00,INST0285,INST0438,11.91,collateral
2018-09-17 22:38:00,INST0057,INST0404,5.37,payment
2018-09-17 04:14:00,INST0308,INST0145,5.81,payment
2018-09-17 20:50:00,INST0147,INST0453,5.21,settlement
2018-09-17 08:54:00,INST0068,INST0188,2.26,collateral
2018-09-17 10:07:00,INST0272,INST0109,48.33,settlement
2018-09-17 04:36:00,INST0460,INST0151,2.69,settlement
2018-09-17 23:46:00,INST0231,INST0144,20.33,repo
2018-09-17 04:27:00,INST0387,INST0140,4.23,collateral
2018-09-17 14:23:00,INST0469,INST0054,5.51,collateral
2018-09-17 04:14:00,INST0224,INST0270,2.75,settlement
2018-09-17 00:20:00,INST0319,INST0209,2.58,derivative
2018-09-17 17:48:00,INST0043,INST0220,15.55,payment
2018-09-17 16:25:00,INST0139,INST0262,25.89,settlement
2018-09-17 18:39:00,INST0182,INST0374,90.62,payment
2018-09-17 03:26:00,INST0344,INST0484,11.64,derivative
2018-09-17 02:45:00,INST0478,INST0343,25.32,settlement
2018-09-17 11:52:00,INST0377,INST0263,10.6,payment
2018-09-17 12:17:00,INST0289,INST0474,0.99,collateral
2018-09-17 10:28:00,INST0239,INST0061,35.03,derivative
2018-09-17 20:02:00,INST0106,INST0159,8.46,collateral
2018-09-17 02:42:00,INST0424,INST0157,14.08,payment
2018-09-17 14:04:00,INST0024,INST0455,2.86,derivative
2018-09-17 00:11:00,INST0475,INST0280,22.62,payment
2018-09-17 19:25:00,INST0171,INST0265,13.58,payment
2018-09-17 22:18:00,INST0224,INST0285,0.77,collateral
2018-09-17 14:33:00,INST0405,INST0327,4.16,derivative
2018-09-17 20:28:00,INST0350,INST0347,3.21,derivative
2018-09-17 16:51:00,INST0302,INST0299,9.65,collateral
2018-09-17 00:55:00,INST0036,INST0371,36.7,collateral
2018-09-17 17:36:00,INST0145,INST0340,12.16,collateral
2018-09-17 21:47:00,INST0101,INST0036,0.57,repo
2018-09-17 07:59:00,INST0092,INST0214,65.14,derivative
2018-09-17 05:02:00,INST0391,INST0499,5.77,collateral
2018-09-17 11:22:00,INST0059,INST0035,16.64,derivative
2018-09-17 21:20:00,INST0391,INST0126,17.1,payment
2018-09-17 22:19:00,INST0210,INST0033,5.0,repo
2018-09-17 09:49:00,INST0192,INST0306,1.14,derivative
2018-09-17 05:41:00,INST0445,INST0100,14.29,collateral
2018-09-17 08:33:00,INST0237,INST0204,22.11,derivative
2018-09-17 19:46:00,INST0037,INST0196,25.65,payment
2018-09-17 01:33:00,INST0332,INST0179,3.04,derivative
2018-09-17 19:13:00,INST0360,INST0489,0.1,settlement
2018-09-17 16:37:00,INST0073,INST0425,3.52,repo
2018-09-17 02:07:00,INST0411,INST0478,12.37,payment
2018-09-17 23:46:00,INST0322,INST0392,4.67,derivative
2018-09-17 15:22:00,INST0500,INST0206,2.48,derivative
2018-09-17 09:14:00,INST0487,INST0120,18.82,payment
2018-09-17 05:33:00,INST0007,INST0100,5.15,derivative
2018-09-17 15:52:00,INST0329,INST0358,1.74,collateral
2018-09-17 10:59:00,INST0426,INST0091,18.65,payment
2018-09-17 07:42:00,INST0226,INST0215,4.85,derivative
2018-09-17 20:15:00,INST0265,INST0473,44.13,collateral
2018-09-17 15:00:00,INST0045,INST0066,74.11,payment
2018-09-17 10:42:00,INST0484,INST0101,1.23,collateral
2018-09-17 01:05:00,INST0237,INST0267,7.83,settlement
2018-09-17 01:22:00,INST0251,INST0366,116.67,collateral
2018-09-17 09:50:00,INST0360,INST0172,9.46,derivative
2018-09-17 09:18:00,INST0114,INST0006,3.21,repo
2018-09-17 11:00:00,INST0289,INST0359,0.6,collateral
2018-09-17 07:53:00,INST0248,INST0295,8.71,repo
2018-09-17 06:13:00,INST0382,INST0054,6.27,derivative
2018-09-17 08:05:00,INST0411,INST0201,1.78,collateral
2018-09-17 17:34:00,INST0333,INST0278,16.51,settlement
2018-09-17 00:29:00,INST0347,INST0191,6.07,derivative
2018-09-17 12:31:00,INST0031,INST0282,22.32,settlement
2018-09-17 22:49:00,INST0018,INST0253,4.57,payment
2018-09-17 16:59:00,INST0220,INST0052,19.58,derivative
2018-09-17 08:46:00,INST0338,INST0250,42.96,settlement
2018-09-17 13:52:00,INST0083,INST0210,6.95,payment
2018-09-17 15:08:00,INST0055,INST0180,53.14,collateral
2018-09-17 03:59:00,INST0279,INST0472,3.77,payment
2018-09-17 09:32:00,INST0225,INST0317,36.76,settlement
2018-09-17 16:29:00,INST0020,INST0238,35.25,derivative
2018-09-17 17:02:00,INST0405,INST0294,16.32,settlement
2018-09-17 08:25:00,INST0334,INST0259,4.32,settlement
2018-09-17 06:44:00,INST0483,INST0150,14.44,payment
2018-09-17 03:50:00,INST0055,INST0271,0.27,collateral
2018-09-17 03:29:00,INST0390,INST0107,5.4,settlement
2018-09-17 09:08:00,INST0210,INST0231,5.76,settlement
2018-09-17 10:17:00,INST0013,INST0228,19.61,derivative
2018-09-17 05:29:00,INST0263,INST0059,1.19,settlement
2018-09-17 19:17:00,INST0099,INST0357,11.76,derivative
2018-09-17 21:47:00,INST0025,INST0281,4.62,payment
2018-09-17 18:24:00,INST0221,INST0087,28.65,derivative
2018-09-17 10:15:00,INST0354,INST0435,54.4,derivative
2018-09-17 00:30:00,INST0418,INST0269,0.16,settlement
2018-09-17 01:21:00,INST0330,INST0343,12.58,derivative
2018-09-17 16:48:00,INST0448,INST0272,12.18,settlement
2018-09-17 21:43:00,INST0353,INST0260,2.11,derivative
2018-09-17 03:51:00,INST0304,INST0023,0.78,collateral
2018-09-17 07:25:00,INST0386,INST0045,15.62,settlement
2018-09-17 20:22:00,INST0088,INST0166,115.48,settlement
2018-09-17 01:30:00,INST0022,INST0498,306.68,payment
2018-09-17 01:13:00,INST0130,INST0263,4.14,derivative
2018-09-17 00:54:00,INST0159,INST0432,8.46,derivative
2018-09-17 20:04:00,INST0366,INST0103,3.18,settlement
2018-09-17 00:22:00,INST0396,INST0243,21.26,repo
2018-09-17 23:45:00,INST0492,INST0413,1.33,settlement
2018-09-17 13:35:00,INST0011,INST0085,52.74,derivative
2018-09-17 16:53:00,INST0230,INST0086,4.06,collateral
2018-09-17 04:35:00,INST0165,INST0134,1.33,collateral
2018-09-17 11:03:00,INST0410,INST0185,51.31,settlement
2018-09-17 13:17:00,INST0088,INST0115,35.15,repo
2018-09-17 22:33:00,INST0093,INST0140,11.66,derivative
2018-09-17 23:19:00,INST0378,INST0184,1.83,settlement
2018-09-17 20:04:00,INST0055,INST0099,1.74,collateral
2018-09-17 01:46:00,INST0474,INST0287,2.81,derivative
2018-09-17 03:49:00,INST0294,INST0047,9.46,repo
2018-09-17 08:42:00,INST0472,INST0277,2.81,derivative
2018-09-17 07:14:00,INST0076,INST0352,264.41,derivative
2018-09-17 05:27:00,INST0242,INST0460,9.9,collateral
2018-09-17 00:38:00,INST0139,INST0404,2.28,repo
2018-09-17 15:46:00,INST0400,INST0057,6.27,repo
2018-09-17 01:26:00,INST0451,INST0255,1.78,derivative
2018-09-17 11:53:00,INST0243,INST0317,26.91,repo
2018-09-17 00:06:00,INST0113,INST0048,0.83,payment
2018-09-17 07:08:00,INST0128,INST0208,21.25,payment
2018-09-17 17:10:00,INST0128,INST0040,0.39,payment
2018-09-17 19:00:00,INST0151,INST0017,14.31,settlement
2018-09-17 16:02:00,INST0255,INST0343,1.73,settlement
2018-09-17 01:05:00,INST0424,INST0200,28.37,repo
2018-09-17 01:04:00,INST0013,INST0098,3.71,settlement
2018-09-17 09:24:00,INST0237,INST0469,19.01,settlement
2018-09-17 08:52:00,INST0298,INST0019,4.73,collateral
2018-09-17 10:57:00,INST0167,INST0017,4.3,derivative
2018-09-17 15:12:00,INST0332,INST0391,1.2,settlement
2018-09-17 11:05:00,INST0055,INST0349,37.87,repo
2018-09-17 22:25:00,INST0219,INST0012,67.76,repo
2018-09-17 08:37:00,INST0216,INST0325,29.37,derivative
2018-09-17 18:24:00,INST0349,INST0330,1.42,repo
2018-09-17 19:47:00,INST0038,INST0134,12.62,settlement
2018-09-17 21:08:00,INST0091,INST0474,0.22,settlement
2018-09-17 07:04:00,INST0097,INST0462,72.83,repo
2018-09-17 14:45:00,INST0238,INST0489,1.38,derivative
2018-09-17 09:44:00,INST0363,INST0463,3.59,repo
2018-09-17 13:51:00,INST0456,INST0105,3.73,repo
2018-09-17 07:18:00,INST0199,INST0060,14.53,payment
2018-09-17 08:26:00,INST0204,INST0334,2.18,settlement
2018-09-17 11:34:00,INST0220,INST0048,4.05,settlement
2018-09-17 19:31:00,INST0007,INST0101,122.9,repo
2018-09-17 07:38:00,INST0407,INST0167,21.74,settlement
2018-09-17 14:40:00,INST0368,INST0414,16.89,payment
2018-09-17 17:51:00,INST0009,INST0453,2.42,settlement
2018-09-17 23:31:00,INST0213,INST0039,11.58,repo
2018-09-17 13:45:00,INST0272,INST0043,23.19,repo
2018-09-17 03:20:00,INST0211,INST0132,19.42,repo
2018-09-17 19:38:00,INST0244,INST0036,0.09,collateral
2018-09-17 22:38:00,INST0116,INST0057,3.62,settlement
2018-09-17 16:58:00,INST0422,INST0385,2.84,collateral
2018-09-17 20:08:00,INST0064,INST0085,0.37,derivative
2018-09-17 23:43:00,INST0363,INST0305,6.19,settlement
2018-09-17 01:37:00,INST0120,INST0039,31.51,payment
2018-09-17 13:23:00,INST0473,INST0478,4.37,settlement
2018-09-17 01:09:00,INST0141,INST0243,0.44,derivative
2018-09-17 22:51:00,INST0394,INST0397,3.86,repo
2018-09-17 16:09:00,INST0216,INST0324,99.1,repo
2018-09-17 13:54:00,INST0115,INST0151,10.94,repo
2018-09-17 02:08:00,INST0120,INST0007,0.18,collateral
2018-09-17 14:00:00,INST0111,INST0117,1.49,collateral
2018-09-17 21:48:00,INST0435,INST0481,516.0,derivative
2018-09-17 23:08:00,INST0095,INST0111,4.14,settlement
2018-09-17 14:18:00,INST0202,INST0121,8.05,collateral
2018-09-17 23:59:00,INST0287,INST0320,2.55,repo
2018-09-17 05:32:00,INST0212,INST0188,6.6,derivative
2018-09-17 13:12:00,INST0261,INST0188,17.34,derivative
2018-09-17 05:10:00,INST0027,INST0149,8.14,repo
2018-09-17 17:58:00,INST0243,INST0238,126.54,repo
2018-09-17 04:25:00,INST0145,INST0046,74.87,settlement
2018-09-17 11:23:00,INST0016,INST0453,19.36,settlement
2018-09-17 21:26:00,INST0080,INST0396,4.23,repo
2018-09-17 23:45:00,INST0037,INST0457,15.41,payment
2018-09-17 11:20:00,INST0025,INST0353,10.89,derivative
2018-09-17 13:14:00,INST0375,INST0128,35.33,payment
2018-09-17 05:23:00,INST0232,INST0017,38.04,settlement
2018-09-17 12:40:00,INST0276,INST0213,8.29,repo
2018-09-17 09:24:00,INST0435,INST0017,0.54,repo
2018-09-17 07:23:00,INST0128,INST0492,1.22,payment
2018-09-17 06:43:00,INST0167,INST0039,1.56,payment
2018-09-17 18:07:00,INST0196,INST0269,4.25,derivative
2018-09-17 01:07:00,INST0490,INST0221,0.29,settlement
2018-09-17 05:45:00,INST0426,INST0094,13.98,derivative
2018-09-17 11:30:00,INST0166,INST0106,1.32,payment
2018-09-17 01:38:00,INST0102,INST0209,7.89,payment
2018-09-17 19:01:00,INST0004,INST0495,7.25,payment
2018-09-17 02:41:00,INST0006,INST0457,5.41,settlement
2018-09-17 22:56:00,INST0263,INST0198,3.09,derivative
2018-09-17 10:59:00,INST0179,INST0149,146.2,derivative
2018-09-17 02:18:00,INST0356,INST0421,1.29,repo
2018-09-17 18:23:00,INST0024,INST0107,4.98,derivative
2018-09-17 21:23:00,INST0493,INST0346,0.23,payment
2018-09-17 18:55:00,INST0059,INST0016,2.75,collateral
2018-09-17 12:14:00,INST0017,INST0123,2.85,collateral
2018-09-17 08:42:00,INST0259,INST0189,5.34,settlement
2018-09-17 09:43:00,INST0374,INST0305,18.96,repo
2018-09-17 18:11:00,INST0264,INST0345,25.92,collateral
2018-09-17 08:15:00,INST0139,INST0127,1.7,repo
2018-09-17 17:09:00,INST0466,INST0003,18.29,payment
2018-09-17 02:25:00,INST0102,INST0477,41.06,repo
2018-09-17 04:30:00,INST0217,INST0164,32.11,collateral
2018-09-17 03:15:00,INST0498,INST0344,12.42,collateral
2018-09-17 00:13:00,INST0327,INST0215,13.6,collateral
2018-09-17 11:10:00,INST0240,INST0063,12.49,derivative
2018-09-17 19:19:00,INST0325,INST0362,6.6,derivative
2018-09-17 08:35:00,INST0075,INST0081,2.58,payment
2018-09-17 14:53:00,INST0012,INST0446,114.4,collateral
2018-09-17 11:58:00,INST0026,INST0224,9.5,payment
2018-09-17 08:52:00,INST0264,INST0246,23.0,settlement
2018-09-17 11:18:00,INST0274,INST0409,0.81,repo
2018-09-17 00:35:00,INST0034,INST0113,4.39,settlement
2018-09-17 01:36:00,INST0189,INST0010,4.68,repo
2018-09-17 17:44:00,INST0239,INST0290,2.06,settlement
2018-09-17 14:34:00,INST0025,INST0310,14.25,payment
2018-09-17 19:03:00,INST0259,INST0295,0.88,derivative
2018-09-17 20:08:00,INST0142,INST0424,2.97,settlement
2018-09-17 20:43:00,INST0380,INST0390,50.06,repo
2018-09-17 09:00:00,INST0420,INST0036,71.46,repo
2018-09-17 02:26:00,INST0256,INST0495,6.51,collateral
2018-09-17 03:59:00,INST0006,INST0008,1.89,collateral
